Subject,Level,Ex,Sub,Topic,Description,Resource ID,Difficulty Level
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0643_FIB,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0644_MCQ,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0645_MCQ,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0646_MCQ,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0647_MCQ,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0648_MCQ,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0649_FIB,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0650_OE,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0651_MCQ,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0652_MCQ,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0654_MCQ,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0655_MCQ,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0656_MCQ,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0657_MCQ,1
PSC,P6,32,A,Interactions,Web of Life,PSC_iScience_UB_0_0658_MCQ,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0659_MCQ,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0660_MCQ,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0661_MCQ,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0662_MCQ,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0663_MCQ,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0664_FIB,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0665_FIB,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0666_FIB,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0667_FIB,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0668_FIB,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0669_OE,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0670_OE,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0671_OE,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0672_OE,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0673_OE,2
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0674_MCQ,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0675_MCQ,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0677_FIB,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0678_OE,1
PSC,P6,33,A,Interactions,Web of Life,PSC_iScience_UB_0_0679_OE,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0680_OE,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0681_OE,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0682_OE,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0683_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0684_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0685_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0686_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0687_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0688_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0689_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0690_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0691_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0692_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0693_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0694_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0695_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0696_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0697_MCQ,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0698_OE,1
PSC,P6,34,A,Interactions,Web of Life,PSC_iScience_UB_0_0700_OE,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0701_OE,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0703_OE,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0704_OE,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0705_OE,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0706_OE,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0707_MCQ,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0708_MCQ,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0709_MCQ,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0710_MCQ,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0711_MCQ,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0712_MCQ,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0713_MCQ,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0714_MCQ,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0715_MCQ,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0717_OE,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0718_OE,1
PSC,P6,35,A,Interactions,Web of Life,PSC_iScience_UB_0_0719_MCQ,1
PSC,P6,35,A,Interactions,Adaptations,PSC_iScience_UB_0_0721_MCQ,1
PSC,P6,35,A,Interactions,Adaptations,PSC_iScience_UB_0_0722_MCQ,1
PSC,P6,35,A,Interactions,Adaptations,PSC_iScience_UB_0_0723_MCQ,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0724_MCQ,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0725_MCQ,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0726_MCQ,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0727_MCQ,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0728_MCQ,2
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0729_MCQ,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0730_MCQ,2
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0731_MCQ,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0732_OE,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0733_MCQ,2
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0734_MCQ,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0735_OE,2
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0736_OE,2
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0737_OE,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0738_MCQ,2
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0739_OE,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0740_MCQ,2
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0741_MCQ,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0742_MCQ,1
PSC,P6,36,A,Interactions,Adaptations,PSC_iScience_UB_0_0743_MCQ,1
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0744_OE,1
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0745_OE,2
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0746_OE,1
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0747_OE,1
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0748_MCQ,1
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0749_MCQ,1
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0750_MCQ,1
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0751_OE,1
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0752_OE,2
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0753_OE,2
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0754_OE,2
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0755_MCQ,2
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0756_OE,1
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0757_MCQ,2
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0758_MCQ,1
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0759_MCQ,2
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0760_MCQ,2
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0761_MCQ,2
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0762_MCQ,1
PSC,P6,37,A,Interactions,Adaptations,PSC_iScience_UB_0_0763_MCQ,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0764_MCQ,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0765_MCQ,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0766_MCQ,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0767_MCQ,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0768_MCQ,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0769_MCQ,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0770_MCQ,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0771_MCQ,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0772_OE,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0773_OE,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0774_OE,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0775_OE,2
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0776_FIB,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0777_FIB,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0778_OE,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0779_OE,2
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0780_OE,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0781_OE,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0782_MCQ,1
PSC,P6,38,A,Interactions,Adaptations,PSC_iScience_UB_0_0783_MCQ,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0784_MCQ,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0785_MCQ,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0786_MCQ,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0787_MCQ,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0788_MCQ,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0789_MCQ,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0790_MCQ,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0791_MCQ,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0792_FIB,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0793_FIB,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0794_MAT,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0795_FIB,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0796_OE,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0797_OE,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0798_OE,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0799_OE,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0800_OE,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0801_OE,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0802_MCQ,1
PSC,P6,39,A,Interactions,Adaptations,PSC_iScience_UB_0_0803_MCQ,1
PSC,P6,40,A,Interactions,Adaptations,PSC_iScience_UB_0_0804_MCQ,1
PSC,P6,40,A,Interactions,Adaptations,PSC_iScience_UB_0_0805_MCQ,1
PSC,P6,40,A,Interactions,Adaptations,PSC_iScience_UB_0_0806_MCQ,1
PSC,P6,40,A,Interactions,Adaptations,PSC_iScience_UB_0_0807_MCQ,1
PSC,P6,40,A,Interactions,Adaptations,PSC_iScience_UB_0_0808_FIB,1
PSC,P6,40,A,Interactions,Adaptations,PSC_iScience_UB_0_0809_MAT,1
PSC,P6,40,A,Interactions,Adaptations,PSC_iScience_UB_0_0810_FIB,1
PSC,P6,40,A,Interactions,Adaptations,PSC_iScience_UB_0_0811_OE,1
PSC,P6,40,A,Interactions,Adaptations,PSC_iScience_UB_0_0812_OE,1
PSC,P6,40,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0813_MCQ,1
PSC,P6,40,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0814_MCQ,1
PSC,P6,40,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0815_MCQ,1
PSC,P6,40,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0816_MCQ,1
PSC,P6,40,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0817_MCQ,1
PSC,P6,40,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0818_MCQ,1
PSC,P6,40,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0819_MCQ,1
PSC,P6,40,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0820_MCQ,1
PSC,P6,40,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0821_MCQ,1
PSC,P6,40,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0822_MCQ,1
PSC,P6,40,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0823_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0824_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0825_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0826_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0827_MCQ,2
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0828_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0829_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0830_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0831_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0832_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0833_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0834_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0835_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0836_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0837_MCQ,2
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0838_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0839_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0840_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0841_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0842_MCQ,1
PSC,P6,41,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0843_MCQ,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0844_OE,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0845_OE,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0846_OE,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0847_OE,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0848_OE,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0849_OE,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0850_OE,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0851_OE,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0852_MCQ,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0853_MCQ,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0854_FIB,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0855_OE,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0856_OE,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0857_MCQ,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0858_MCQ,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0859_MCQ,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0860_MCQ,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0861_OE,1
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0862_MCQ,2
PSC,P6,42,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0863_MCQ,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0864_MCQ,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0865_MCQ,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0866_MCQ,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0867_MCQ,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0868_MCQ,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0869_MCQ,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0870_MCQ,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0871_FIB,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0872_FIB,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0873_FIB,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0874_FIB,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0875_FIB,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0876_OE,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0877_OE,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0878_OE,2
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0879_OE,2
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0880_OE,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0881_MCQ,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0882_MCQ,1
PSC,P6,43,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0883_FIB,1
PSC,P6,44,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0884_FIB,1
PSC,P6,44,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0885_OE,1
PSC,P6,44,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0886_OE,1
PSC,P6,44,A,Interactions,Man's Impact on the Environment,PSC_iScience_UB_0_0887_OE,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0888_MCQ,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0889_MCQ,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0890_MCQ,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0891_MCQ,2
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0892_MCQ,2
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0893_MCQ,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0894_MCQ,2
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0895_MCQ,2
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0896_MCQ,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0897_MCQ,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0898_MCQ,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0899_MCQ,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0900_MCQ,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0901_MCQ,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0902_FIB,1
PSC,P6,44,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0903_OE,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0904_FIB,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0905_MCQ,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0906_MCQ,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0907_MCQ,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0908_MCQ,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0909_MCQ,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0910_OE,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0911_OE,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0912_MCQ,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0913_OE,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0914_OE,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0915_MCQ,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0916_MCQ,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0917_MCQ,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0918_MCQ,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0919_OE,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0920_OE,2
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0921_MCQ,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0922_FIB,1
PSC,P6,45,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0923_MCQ,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0924_MCQ,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0925_MCQ,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0926_OE,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0927_OE,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0928_MCQ,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0929_OE,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0930_OE,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0931_OE,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0932_OE,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0933_OE,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0934_OE,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0935_MCQ,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0936_OE,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0937_MCQ,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0938_MCQ,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0939_MCQ,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0940_MCQ,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0941_OE,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0942_MCQ,1
PSC,P6,46,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0943_MCQ,1
PSC,P6,47,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0944_OE,1
PSC,P6,47,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0945_OE,1
PSC,P6,47,A,Energy,Energy and Photosynthesis,PSC_iScience_UB_0_0946_MCQ,1
